Address,2019 EUI,"2019 EUI Quartile
(Top being the least energy intensive quartile)",2020 EUI,"2020 EUI Quartile
(Top being the least energy intensive quartile)",2021 EUI,"2021 EUI Quartile 
(Top being the least energy intensive quartile)",Building Type,Main Function,Building Size,TOP/CSC Year,Green Mark Award,Year of Green Mark Award,Green Mark Version,GFA,AC Area,AC Area Percentage,No. Of Hotel Rooms,Type of Air-conditioning System,Age  of Chiller,Air-con system efficiency (kW/RT),Date of Last Audit/Health Check,LED Percentage Usage,Installation of Solar PV,Remarks,postal_code,lat,lon,plan_area
"1 ONAN ROAD, SINGAPORE 424780",228.94230625931448,2nd,219.39445789865871,3rd,224.0738263785395,3rd,Commercial Building,Hotel,,1999.0,,,,5368.0,5318.0,0.9906855439642325,117.0,Others,20.0,,,0.0,N,,424780,1.31572382921252,103.89744106795,GEYLANG
"23 MERCHANT ROAD, SINGAPORE 058268",356.4052579308456,Bottom,242.21232450996817,3rd,222.6189922935165,3rd,Commercial Building,Hotel,,2010.0,,,,11938.0,11025.0,0.8989623406125501,202.0,Others,2.0,,,15.0,N,,058268,1.28808111341912,103.844510674993,SINGAPORE RIVER
"10 ARTILLERY AVENUE, SINGAPORE 099951",,,202.06616912631168,2nd,222.32848886145558,3rd,Commercial Building,Hotel,,2020.0,Gold,2021.0,Non-Residential Buildings NRB: 2015,35642.0,25000.0,,839.0,Water Cooled Chilled Water Plant,1.0,0.47,2020-09-21,85.0,N,,099951,1.25228000756389,103.820032124536,SOUTHERN ISLANDS
"41 BENCOOLEN STREET, SINGAPORE 189623",242.0338793879388,2nd,215.3568406840684,2nd,222.1095319531953,3rd,Commercial Building,Hotel,,2017.0,GoldPlus,2018.0,New Building for Non-Residential buildings (version 4.1),6666.0,6666.0,1,342.0,Water Cooled Chilled Water Plant,3.0,0.62,2020-08-20,96.0,N,,189623,1.29898583254918,103.850020544428,ROCHOR
"1 CUSCADEN ROAD, SINGAPORE 249715",271.8980651083963,3rd,228.7768283784102,3rd,221.04258173857778,3rd,Commercial Building,Hotel,,1982.0,GoldPlus,2020.0,Existing Building for Non-Residential buildings (version 2.1),42483.0,27681.0,0.6515782783701716,440.0,Water Cooled Chilled Water Plant,16.0,0.71,2020-09-01,55.0,N,,249715,1.30465158301868,103.824907858738,ORCHARD
"101 SILOSO ROAD, SINGAPORE 098970",266.6087981146897,2nd,200.17809278964032,2nd,220.85445975862316,3rd,Commercial Building,Hotel,,1993.0,,,,42009.0,36000.0,0.8569592230236378,454.0,Water Cooled Chilled Water Plant,10.0,0.73,2017-07-31,30.0,N,,098970,1.25761264764959,103.810143172769,SOUTHERN ISLANDS
"382 HAVELOCK ROAD, SINGAPORE 169629",290.12442505571624,3rd,218.93830907107971,2nd,219.4221157949642,3rd,Commercial Building,Hotel,,1985.0,Gold,2021.0,Existing Building for Non-Residential buildings (version 2.1),21089.0,17815.0,0.8447531888662336,476.0,Water Cooled Chilled Water Plant,15.0,0.87,2016-12-26,90.0,N,,169629,1.28937099358897,103.836603810879,SINGAPORE RIVER
"500 JALAN SULTAN, SINGAPORE 199020",241.5736426380368,2nd,185.49586656441718,Top,218.96962423312883,2nd,Commercial Building,Hotel,,2015.0,Platinum,2016.0,New Building for Non-Residential buildings (version 4.1),32600.0,26800.0,0.8220858895705522,1500.0,Water Cooled Chilled Water Plant,6.0,0.62,2020-07-20,95.0,Y,,199020,1.30577390776897,103.860395725808,KALLANG
"16 SCOTTS ROAD, SINGAPORE 228221",247.14086980010805,2nd,203.06982712047542,2nd,218.09727849810912,2nd,Commercial Building,Hotel,,1900.0,Gold,2016.0,Existing Building for Non-Residential buildings (version 3),29616.0,26654.0,0.8999864937871421,233.0,Water Cooled Chilled Water Plant,3.0,0.67,2017-12-20,87.0,N,,228221,1.30771173944605,103.834556167895,ORCHARD
"1 LARKHILL ROAD, SINGAPORE 099394",316.14604527296933,3rd,209.33640479360852,2nd,214.53970705725698,2nd,Commercial Building,Hotel,,2007.0,Platinum,2019.0,Existing Building for Non-Residential buildings (version 3),15020.0,11092.0,0.7384820239680426,140.0,Water Cooled Chilled Water Plant,2.0,0.6,2021-04-13,90.0,N,,099394,1.25212799954492,103.822016584885,SOUTHERN ISLANDS
"23 BEACH VIEW, SINGAPORE 098679",516.5245671099206,Bottom,305.9267387352913,Bottom,214.34177748014926,2nd,Commercial Building,Hotel,,2011.0,,,,10453.0,7000.0,0.6696642112312254,191.0,Others,10.0,,,70.0,N,,098679,1.25324887401431,103.819866102572,SOUTHERN ISLANDS
"2 MAGAZINE ROAD, SINGAPORE 059573",268.1876898922176,3rd,228.9132733599253,3rd,213.7885767631333,2nd,Commercial Building,Hotel,,2014.0,Platinum,2021.0,New Building for Non-Residential buildings (version 4),11783.0,8717.0,0.7397946193668845,442.0,Water Cooled Chilled Water Plant,6.0,0.64,2017-06-02,68.0,N,,059573,1.289136974408,103.84201075936,SINGAPORE RIVER
"36 NEWTON ROAD, SINGAPORE 307964",230.88134382978723,2nd,221.09124297872341,3rd,209.7826829787234,2nd,Commercial Building,Hotel,,1970.0,,,,23500.0,7173.0,0.3052340425531915,362.0,Water Cooled Chilled Water Plant,22.0,,,72.0,N,,307964,1.3168306104774,103.84185948495,NOVENA
"76 BRAS BASAH ROAD, SINGAPORE 189558",260.7583879721553,2nd,212.7880598021204,2nd,208.60083264508083,2nd,Commercial Building,Hotel,,1987.0,,,,59329.0,57735.0,0.9731328692544962,940.0,Water Cooled Chilled Water Plant,15.0,1.1,2019-06-28,85.0,N,,189558,1.29566785883191,103.853025511846,DOWNTOWN CORE
"405 HAVELOCK ROAD, SINGAPORE 169633",253.6228240617514,2nd,209.12587170614853,2nd,205.94141602342293,2nd,Commercial Building,Hotel,,1973.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),37570.0,26873.0,0.7152781474580783,615.0,Others,0.0,0.6,2018-01-07,39.0,N,,169633,1.28769285607795,103.836160045113,SINGAPORE RIVER
"320 ORCHARD ROAD, SINGAPORE 238865",253.84910592910174,2nd,200.65847537383667,2nd,205.83225713688174,2nd,Commercial Building,Hotel,,1982.0,Gold,2021.0,Existing Building for Non-Residential buildings (version 3),76504.0,70458.0,0.9209714524730733,403.0,Water Cooled Chilled Water Plant,9.0,0.68,2015-07-16,80.0,N,,238865,1.30495005564842,103.832971130126,ORCHARD
"1A CUSCADEN ROAD, SINGAPORE 249716",283.53685806329355,3rd,211.10515444381278,2nd,204.95150653780559,2nd,Commercial Building,Hotel,,1995.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),26385.0,21108.0,0.8,565.0,Water Cooled Chilled Water Plant,6.0,0.61,2020-08-31,80.0,N,,249716,1.30427053823352,103.823912359581,ORCHARD
"51 IMBIAH WALK, SINGAPORE 099538",259.5848144723153,2nd,217.24846260547912,2nd,203.83139521442607,2nd,Commercial Building,Hotel,,2006.0,,,,8651.0,6728.0,0.7777135591261126,196.0,Water Cooled Chilled Water Plant,7.0,1.05,2019-01-11,20.0,N,,099538,1.25438420585124,103.814765752204,SOUTHERN ISLANDS
"50 TIONG BAHRU ROAD, SINGAPORE 168733",247.9886717677065,2nd,215.1172218952325,2nd,202.63402001177164,2nd,Commercial Building,Hotel,,2016.0,,,,10194.0,10194.0,1,274.0,Others,10.0,,,90.0,N,,168733,1.28485721631277,103.834320617173,BUKIT MERAH
"8 CLAYMORE HILL, SINGAPORE 229572",198.73437772361328,Top,215.22106211684763,2nd,202.52669768816014,2nd,Commercial Building,Hotel,,2011.0,Gold,2012.0,Existing Building for Non-Residential buildings (version 2.1),13539.0,13128.0,0.9696432528251717,85.0,Water Cooled Chilled Water Plant,8.0,,,50.0,N,,229572,1.307553840348,103.83198635162,ORCHARD
"1 TRAS LINK, SINGAPORE 078867",330.63245538499933,3rd,306.31767690003744,Bottom,200.7337027330588,2nd,Commercial Building,Hotel,,2012.0,,,,16026.0,12147.0,0.7579558217895919,272.0,Others,6.0,,,70.0,N,,078867,1.27693674900724,103.843847224885,OUTRAM
"390 VICTORIA STREET, SINGAPORE 188061",216.4623900064893,Top,193.06832251784553,2nd,198.66507462686565,2nd,Commercial Building,Hotel,,1985.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 3),30820.0,29628.0,0.9613238157040882,393.0,Water Cooled Chilled Water Plant,0.0,0.65,2019-06-03,0.0,N,,188061,1.30189677580549,103.857847794036,ROCHOR
"28 STEVENS ROAD, SINGAPORE 257878",285.27242919500554,3rd,215.38729063039284,2nd,197.9760024363009,2nd,Commercial Building,Hotel,,2017.0,,,,29553.0,26703.0,0.9035630900416202,772.0,Water Cooled Chilled Water Plant,3.0,0.83,2020-09-20,60.0,N,,257878,1.31386945443377,103.82860636443,TANGLIN
"25 MARINE PARADE, SINGAPORE 449536",209.09530967169476,Top,199.27502218278616,2nd,197.63984250221827,2nd,Commercial Building,Hotel,,2013.0,,,,22540.0,21363.0,0.9477817213842059,229.0,Water Cooled Chilled Water Plant,3.0,0.65,2018-03-09,90.0,N,,449536,1.30377937020921,103.90291224848,MARINE PARADE
"1 TANGLIN ROAD, SINGAPORE 247905",240.61845669055032,2nd,219.60178564729713,3rd,195.77146715684435,2nd,Commercial Building,Hotel,,1977.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 2.1),26657.0,26307.0,0.9868702404621675,388.0,Water Cooled Chilled Water Plant,2.0,0.68,2015-06-26,95.0,N,,247905,1.30661330825123,103.827764147951,ORCHARD
"12 QUEEN STREET, SINGAPORE 188553",225.59637883008355,Top,192.90708316752884,2nd,193.0699562276164,2nd,Commercial Building,Hotel,,1986.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 3),12565.0,11500.0,0.9152407481098289,231.0,Water Cooled Chilled Water Plant,11.0,1.24,2020-07-22,0.0,N,,188553,1.29755506526153,103.852228303832,ROCHOR
"2 FINLAYSON GREEN, SINGAPORE 049247",200.81021732381248,Top,176.9542924557591,Top,190.28311704439616,2nd,Commercial Building,Hotel,,2008.0,Certified,2007.0,New Building for A/C buildings (version 2),16105.0,14941.0,0.9277243092207389,146.0,Others,1.0,,,35.0,N,,049247,1.2820837651092,103.851559731294,DOWNTOWN CORE
"11 CAVENAGH ROAD, SINGAPORE 229616",261.88465894077234,2nd,180.38826393869616,Top,190.20580574534748,2nd,Commercial Building,Hotel,,1985.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 3),26491.0,22963.0,0.8668226945000189,324.0,Water Cooled Chilled Water Plant,3.0,0.6,2021-07-03,60.0,N,,229616,1.30227912634395,103.841101583104,ORCHARD
"392 HAVELOCK ROAD, SINGAPORE 169663",257.03921432161775,2nd,179.0201755403472,Top,190.03264895797085,2nd,Commercial Building,Hotel,,1999.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),51726.0,38713.0,0.7484243900552914,574.0,Water Cooled Chilled Water Plant,3.0,0.6,2018-05-01,8.0,N,,169663,1.2902823255897,103.835180674862,SINGAPORE RIVER
"86 EAST COAST ROAD, SINGAPORE 428788",239.55807936507935,2nd,187.05124603174605,2nd,189.55533333333335,2nd,Commercial Building,Hotel,,2016.0,Platinum,2015.0,New Building for Non-Residential buildings (version 4.1),25200.0,23605.0,0.9367063492063492,582.0,Water Cooled Chilled Water Plant,2.0,0.65,,0.0,N,,428788,1.30513510179213,103.904307160288,MARINE PARADE
"180 ALBERT STREET, SINGAPORE 189971",218.6250673901628,Top,179.9343934885349,Top,188.94620864694556,Top,Commercial Building,Hotel,,1993.0,Platinum,2019.0,Existing Building for Non-Residential buildings (version 3),11426.0,8761.0,0.7667600210047261,210.0,Water Cooled Chilled Water Plant,6.0,0.67,2020-05-22,0.0,N,,189971,1.30415190754344,103.851114076729,ROCHOR
"2 TOWN HALL LINK, SINGAPORE 608516",239.25624797618426,2nd,202.57873296077713,2nd,187.7601321355826,Top,Commercial Building,Hotel,,2015.0,Platinum,2020.0,New Building for Non-Residential buildings (version 4.1),19147.0,15755.0,0.8228443098135478,557.0,Water Cooled Chilled Water Plant,5.0,0.62,2019-05-30,90.0,N,,608516,1.33153804374121,103.739340154836,JURONG EAST
"317 OUTRAM ROAD, SINGAPORE 169075",212.63323137559675,Top,169.1941130972207,Top,183.78944265571224,Top,Commercial Building,Hotel,,1986.0,GoldPlus,2022.0,Existing Building for Non-Residential buildings (version 3),54042.0,42053.0,0.7781540283483217,515.0,Water Cooled Chilled Water Plant,1.0,0.55,2018-02-01,38.0,N,,169075,1.28896723470825,103.834188484711,BUKIT MERAH
"403 HAVELOCK ROAD, SINGAPORE 169632",250.54022673031028,2nd,170.96426525741563,Top,183.35262529832934,Top,Commercial Building,Hotel,,1970.0,Platinum,2019.0,Existing Building for Non-Residential buildings (version 3),17598.0,10222.0,0.5808614615297193,310.0,Water Cooled Chilled Water Plant,9.0,0.63,2017-04-17,100.0,N,,169632,1.28825972041875,103.836657784125,SINGAPORE RIVER
"75 AIRPORT BOULEVARD, SINGAPORE 819664",220.64283802525608,Top,197.67390934085986,2nd,180.5153410058639,Top,Commercial Building,Hotel,,2008.0,Certified,2008.0,New Building for A/C buildings (version 2),41099.0,41099.0,1,563.0,Water Cooled Chilled Water Plant,11.0,0.71,2017-09-29,50.0,N,,819664,1.35872080296023,103.98796702598,CHANGI
"20 BIDEFORD ROAD, SINGAPORE 229921",202.8414734801274,Top,172.7541130037391,Top,180.001454092231,Top,Commercial Building,Hotel,,2013.0,Platinum,2018.0,New Building for Non-Residential buildings (version 3),7221.0,4747.0,0.6573881733831879,221.0,Water Cooled Chilled Water Plant,8.0,0.55,,100.0,N,,229921,1.30322796530206,103.836680361524,ORCHARD
"60 EU TONG SEN STREET, SINGAPORE 059804",233.64061956143405,2nd,194.83412615539314,2nd,178.50096685617046,Top,Commercial Building,Hotel,,1984.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),25857.0,25857.0,1,445.0,Water Cooled Chilled Water Plant,11.0,0.59,2021-04-26,94.0,N,,059804,1.28649701803051,103.844628721032,OUTRAM
"201 BALESTIER ROAD, SINGAPORE 329926",251.88865923441202,2nd,207.50963891081295,2nd,171.87321921862667,Top,Commercial Building,Hotel,,1997.0,,,,10136.0,9977.0,0.9843133385951065,240.0,Air Cooled Chilled Water Plant,18.0,,,0.0,N,,329926,1.32005187342709,103.852519734445,NOVENA
"81 ANSON ROAD, SINGAPORE 079908",209.80173943866205,Top,161.23244223890697,Top,169.0005236361293,Top,Commercial Building,Hotel,,1985.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 3),31033.0,22665.0,0.7303515612412593,415.0,Water Cooled Chilled Water Plant,15.0,0.67,2018-02-05,100.0,N,,079908,1.27368777727476,103.845060205824,DOWNTOWN CORE
"333 ORCHARD ROAD, SINGAPORE 238867",215.31124667605192,Top,179.68438917566087,Top,166.50132957922727,Top,Commercial Building,Hotel,,1970.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 2.1),127860.0,124610.0,0.9745815735961207,1077.0,Water Cooled Chilled Water Plant,11.0,0.8,2020-01-29,80.0,N,,238867,1.30206450556085,103.836340953476,ORCHARD
"20 MERCHANT ROAD, SINGAPORE 058281",205.15446470804645,Top,159.57061018552582,Top,165.58566773532348,Top,Commercial Building,Hotel,,1997.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),38054.0,38054.0,1,476.0,Water Cooled Chilled Water Plant,5.0,0.62,2017-12-28,70.0,N,,058281,1.2882180283587,103.845692302876,SINGAPORE RIVER
"10 SCOTTS ROAD, SINGAPORE 228211",215.2511931615814,Top,159.59419090585303,Top,163.7525317582809,Top,Commercial Building,Hotel,,1970.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 3),84230.0,62400.0,0.7408286833669714,677.0,Water Cooled Chilled Water Plant,14.0,0.57,2016-01-01,45.0,N,,228211,1.30637300291267,103.833257176622,ORCHARD
"181 KITCHENER ROAD, SINGAPORE 208533",172.9666580949604,Top,159.73232655549958,Top,163.16034649134434,Top,Commercial Building,Hotel,,1981.0,Platinum,2019.0,Existing Building for Non-Residential buildings (version 3),37721.0,31700.0,0.8403806898014369,542.0,Water Cooled Chilled Water Plant,6.0,0.64,2019-04-29,74.0,N,,208533,1.31051681728548,103.855664683346,KALLANG
"101 VICTORIA STREET, SINGAPORE 188018",235.69339464882944,2nd,181.03785953177257,Top,161.70140468227424,Top,Commercial Building,Hotel,,1971.0,,,,14950.0,13000.0,0.8695652173913043,240.0,Water Cooled Chilled Water Plant,5.0,0.83,2018-06-21,35.0,N,,188018,1.29755506553528,103.852228303832,ROCHOR
"1 NETHERAVON ROAD, SINGAPORE 508502",221.72303513537196,Top,175.53351441338825,Top,161.09594322264084,Top,Commercial Building,Hotel,,2004.0,Certified,2020.0,Existing Building for Non-Residential buildings (version 2.1),22826.0,22826.0,1,380.0,Water Cooled Chilled Water Plant,12.0,0.88,2020-04-01,35.0,N,,508502,1.39040211480822,103.98606107081,CHANGI
"401 HAVELOCK ROAD, SINGAPORE 169631",184.69269083807418,Top,164.65800118875774,Top,154.122032351193,Top,Commercial Building,Hotel,,1971.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 3),23554.0,21262.0,0.9026916871868897,342.0,Water Cooled Chilled Water Plant,4.0,0.68,2018-12-11,25.0,N,,169631,1.28821990429676,103.837414946943,SINGAPORE RIVER
"10 COLEMAN STREET, SINGAPORE 179809",189.68745282091606,Top,154.18600157263612,Top,152.6806197169255,Top,Commercial Building,Hotel,,1995.0,Platinum,2017.0,New Building for Non-Residential buildings (version 4.1),20348.0,19800.0,0.9730686062512286,343.0,Water Cooled Chilled Water Plant,1.0,,,100.0,Y,,179809,1.29265080651399,103.850216934055,DOWNTOWN CORE
"181 SOUTH BRIDGE ROAD, SINGAPORE 058743",137.11594773693423,Top,174.3176481620405,Top,149.93752188047011,Top,Commercial Building,Hotel,,2019.0,GoldPlus,2022.0,Existing Non-Residental Buildings ENRB: 2017,15996.0,15326.0,0.9581145286321581,304.0,Water Cooled Chilled Water Plant,2.0,0.53,2020-08-11,87.0,N,,058743,1.28401468089576,103.847061683535,OUTRAM
"20 HAVELOCK ROAD, SINGAPORE 059765",192.4804130536677,Top,146.9038217717366,Top,145.45033571595968,Top,Commercial Building,Hotel,,1998.0,,,,17068.0,5416.0,0.31731895945629246,127.0,Others,0.0,,,25.0,N,,059765,1.28823635541239,103.843246450204,SINGAPORE RIVER
"30 BENCOOLEN STREET, SINGAPORE 189621",183.84792326004762,Top,147.88518694860664,Top,145.39675395602856,Top,Commercial Building,Hotel,,1988.0,,,,7141.0,6765.0,0.9473463100406105,131.0,Water Cooled Chilled Water Plant,2.0,0.65,2019-07-05,90.0,N,,189621,1.29849650843341,103.85040674806,ROCHOR
"60 STEVENS ROAD, SINGAPORE 257854",160.97758616490074,Top,140.64235172329802,Top,135.9104652295701,Top,Commercial Building,Hotel,,1980.0,,,,8211.0,7800.0,0.9499451954694922,98.0,Water Cooled Chilled Water Plant,5.0,,,94.0,N,,257854,1.31649047274423,103.82671998117,TANGLIN
"51 BENCOOLEN STREET, SINGAPORE 189630",187.35714010282777,Top,120.4241645244216,Top,130.30205655526993,Top,Commercial Building,Hotel,,2004.0,,,,9336.0,2124.0,0.2275064267352185,107.0,Others,13.0,,,30.0,N,,189630,1.29937379615615,103.850356180598,ROCHOR
"21 MOUNT ELIZABETH, SINGAPORE 228516",144.26000513083633,Top,117.67603899435608,Top,112.73057978450487,Top,Commercial Building,Hotel,,1971.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 3),31184.0,27181.0,0.8716328886608518,407.0,Water Cooled Chilled Water Plant,6.0,0.69,2019-12-02,55.0,N,,228516,1.30727815075624,103.835434311651,ORCHARD
"323 ALEXANDRA ROAD, SINGAPORE 159972",111.4367816091954,Top,99.84089006778662,Top,86.68032419687593,Top,Commercial Building,Hotel,,2014.0,,,,13572.0,12000.0,0.8841732979664014,442.0,Water Cooled Chilled Water Plant,7.0,,,90.0,N,,159972,1.2875799507811,103.805370074496,BUKIT MERAH
"30 ORANGE GROVE ROAD, SINGAPORE 258352",97.00176045839933,Top,79.56356098015466,Top,78.2012731761856,Top,Commercial Building,Hotel,,1972.0,GoldPlus,2020.0,Existing Building for Non-Residential buildings (version 3),21466.0,18333.0,0.8540482623683965,151.0,Water Cooled Chilled Water Plant,1.0,0.65,2016-06-09,90.0,N,,258352,1.31296618719617,103.826034630827,TANGLIN
"351 CRANWELL ROAD, SINGAPORE 509866",42.20531733333333,Top,36.365433333333335,Top,35.092941777777774,Top,Commercial Building,Hotel,,2012.0,,,,45000.0,3100.0,0.06888888888888889,141.0,Others,9.0,1.0,2019-01-31,70.0,N,,509866,1.38857514801284,103.975654971605,CHANGI
"1 BAYFRONT AVENUE, SINGAPORE 018971",301.95092787938097,,243.10061169485434,,260.8023884031847,,Commercial Building,Hotel,,2010.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),581401.0,580621.0,0.9986584130402253,2561.0,District Cooling Plant,12.0,,,97.0,Y,,018971,1.28345419690844,103.860809048956,DOWNTOWN CORE
"31 ROCHESTER DRIVE, SINGAPORE 138637",166.83946824850378,,153.16625178751124,,152.83862083576082,,Commercial Building,Hotel,,2011.0,Gold,2009.0,New Building for A/C buildings (version 2),18881.0,18881.0,1,351.0,District Cooling Plant,11.0,,,40.0,N,,138637,1.30499783151032,103.788718669932,QUEENSTOWN
"2 TEMASEK BOULEVARD, SINGAPORE 038982",,,,,,,Commercial Building,Hotel,,1993.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 2.1),,,,,Water Cooled Chilled Water Plant,6.0,0.67,,60.0,N,,038982,1.29349139796574,103.858779513419,DOWNTOWN CORE
"5 RAFFLES AVENUE, SINGAPORE 039797",,,,,,,Commercial Building,Hotel,,1987.0,,,,,,,,Others,0.0,,,100.0,N,,039797,1.29055546605198,103.858457381474,DOWNTOWN CORE
"22 MOUNT ELIZABETH, SINGAPORE 228517",,,,,,,Commercial Building,Hotel,,2009.0,,,,,,,,Water Cooled Chilled Water Plant,13.0,,,60.0,N,,228517,1.30775153415025,103.835748313572,NEWTON
"60 PASIR RIS DRIVE 3, SINGAPORE 519497",,,,,,,Commercial Building,Hotel,,1995.0,,,,,,,,Others,3.0,,,20.0,N,,519497,1.37610567325303,103.953517405195,PASIR RIS
"2 KIM SENG WALK, SINGAPORE 239404",,,,,,,Commercial Building,Hotel,,1997.0,Platinum,2016.0,Existing Building for Non-Residential buildings (version 3),,,,,Water Cooled Chilled Water Plant,9.0,0.64,2020-03-28,75.0,N,,239404,1.29447155940788,103.831561719019,SINGAPORE RIVER
"1 JALAN RAJAH, SINGAPORE 329133",,,,,,,Commercial Building,Hotel,,2012.0,,,,,,,,Others,9.0,0.95,2017-06-28,45.0,N,,329133,1.32699075133711,103.847403697576,NOVENA
"5 COLEMAN STREET, SINGAPORE 179805",,,,,,,Commercial Building,Hotel,,1985.0,GoldPlus,2019.0,Existing Building for Non-Residential buildings (version 3),,,,,Water Cooled Chilled Water Plant,2.0,0.62,2019-08-31,0.0,N,,179805,1.29201593006902,103.849820400271,DOWNTOWN CORE
"7 RAFFLES AVENUE, SINGAPORE 039799",,,,,,,Commercial Building,Hotel,,1996.0,Gold,2016.0,Existing Building for Non-Residential buildings (version 3),,,,,Water Cooled Chilled Water Plant,11.0,0.67,2018-11-01,100.0,N,,039799,1.29073052443159,103.860099444172,DOWNTOWN CORE
